Id	CLASS0	CLASS1	CLASS2	CLASS3	COMMON-NAME	ALTERNATIVE	NAMES	SUPER-PATHWAYS
PWY-1641	Degradation/Utilization/Assimilation	C1-Compound-Utilzation-and-Assimilation	Methane-Oxidation	Methane-Oxidation	methane oxidation to methanol I		methane oxidation to methanol I$methanotrophy	PWY-1882
PWY-6742	Degradation/Utilization/Assimilation	C1-Compound-Utilzation-and-Assimilation	Methane-Oxidation	Methane-Oxidation	methane oxidation to methanol II		methane oxidation to methanol II$methanotrophy	
PWY-5250	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Anaerobic Respiration	METHANOGENESIS	methanogenesis from trimethylamine		methanogenesis from trimethylamine	PWY-6830
PWY-5209				METHANOGENESIS	methyl-coenzyme M oxidation to CO<sub>2</sub>		methyl-coenzyme M oxidation to CO<sub>2</sub>	
METH-ACETATE-PWY	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Anaerobic Respiration	METHANOGENESIS	methanogenesis from acetate		methanogenesis from acetate$aceticlastic pathway$aceticlastic methanogenesis$acetoclastic methanogenesis$methanogenesis from acetic acid	PWY-6830
PWY-5261	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Anaerobic Respiration	METHANOGENESIS	methanogenesis from tetramethylammonium		methanogenesis from tetramethylammonium	
PWY-5247	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Anaerobic Respiration	METHANOGENESIS	methanogenesis from methylamine		methanogenesis from methylamine	PWY-6830
METHANOGENESIS-PWY	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Anaerobic Respiration	METHANOGENESIS	methanogenesis from H2 and CO2		methanogenesis from H2 and CO2	PWY-6830
PWY-5259	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Anaerobic Respiration	METHANOGENESIS	methanogenesis from methanethiol		methanogenesis from methanethiol	
PWY-5248	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Anaerobic Respiration	METHANOGENESIS	methanogenesis from dimethylamine		methanogenesis from dimethylamine	PWY-6830
METHFORM-PWY				METHANOGENESIS	methyl-coenzyme M reduction to methane		methyl-coenzyme M reduction to methane$methane formation from methanol$methanogenesis	PWY-6830
PWY-5260	Degradation/Utilization/Assimilation	Inorganic Nutrient Metabolism	Anaerobic Respiration	METHANOGENESIS$Sulfur-Metabolism	methanogenesis from methylthiopropanoate		methanogenesis from methylthiopropanoate$methanogenesis from methylthiopropionate	
PWY-5258	Degradation/Utilization/Assimilation	Inorganic Nutrient Metabolism	Anaerobic Respiration	METHANOGENESIS$Sulfur-Metabolism	methanogenesis from dimethylsulfide		methanogenesis from dimethylsulfide	
PWY-6830	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Anaerobic Respiration	METHANOGENESIS$Super-Pathways	superpathway of methanogenesis		superpathway of methanogenesis	
PWY-6966	Degradation/Utilization/Assimilation	C1-Compound-Utilzation-and-Assimilation	Methanol-Oxidation	Methanol-Oxidation	methanol oxidation to formaldehyde I		methanol oxidation to formaldehyde I$methylotrophy	PWY-1701
PWY-5506	Degradation/Utilization/Assimilation	C1-Compound-Utilzation-and-Assimilation	Methanol-Oxidation	Methanol-Oxidation	methanol oxidation to formaldehyde IV		methanol oxidation to formaldehyde IV	
PWY-6509	Degradation/Utilization/Assimilation	C1-Compound-Utilzation-and-Assimilation	Methanol-Oxidation	Methanol-Oxidation	methanol oxidation to formaldehyde III		methanol oxidation to formaldehyde III	
PWY-6510	Degradation/Utilization/Assimilation	C1-Compound-Utilzation-and-Assimilation	Methanol-Oxidation	Methanol-Oxidation	methanol oxidation to formaldehyde II		methanol oxidation to formaldehyde II	PWY-7616
PWY-1701	Degradation/Utilization/Assimilation	C1-Compound-Utilzation-and-Assimilation	Methanol-Oxidation	Methanol-Oxidation$Super-Pathways	methanol and methylamine oxidation to formaldehyde		methanol and methylamine oxidation to formaldehyde$methylotrophy	PWY-1882
PWY-702	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-De-novo-Biosynthesis	L-methionine biosynthesis II (plants)		L-methionine biosynthesis II (plants)$L-methionine biosynthesis via O-phospho-homoserine	PWY-724
PWY-7977	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-De-novo-Biosynthesis	L-methionine biosynthesis IV (archaea)		L-methionine biosynthesis IV (archaea)	
HOMOSER-METSYN-PWY	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-De-novo-Biosynthesis	L-methionine biosynthesis I		L-methionine biosynthesis I$L-methionine biosynthesis from L-homoserine$L-methionine biosynthesis by transsulfuration	METSYN-PWY$PWY-5347$P4-PWY
HSERMETANA-PWY	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-De-novo-Biosynthesis$Super-Pathways	L-methionine biosynthesis III		L-methionine biosynthesis III$L-methionine biosynthesis by sulfhydrylation	PWY-5345
METSYN-PWY	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-De-novo-Biosynthesis$Super-Pathways	superpathway of L-homoserine and L-methionine biosynthesis		superpathway of L-homoserine and L-methionine biosynthesis	MET-SAM-PWY
PWY-5345	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-De-novo-Biosynthesis$Super-Pathways	superpathway of L-methionine biosynthesis (by sulfhydrylation)		superpathway of L-methionine biosynthesis (by sulfhydrylation)	
PWY-5347	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-De-novo-Biosynthesis$Super-Pathways	superpathway of L-methionine biosynthesis (transsulfuration)		superpathway of L-methionine biosynthesis (transsulfuration)	
METHIONINE-DEG1-PWY	Degradation/Utilization/Assimilation	Amino-Acid-Degradation	Proteinogenic Amino Acid Degradation	METHIONINE-DEG	L-methionine degradation I (to L-homocysteine)		L-methionine degradation I (to L-homocysteine)	PWY-6292$PWY-5328
PWY-5082	Degradation/Utilization/Assimilation	Amino-Acid-Degradation	Proteinogenic Amino Acid Degradation	METHIONINE-DEG	L-methionine degradation III		L-methionine degradation III$Ehrlich pathway	
PWY-701	Degradation/Utilization/Assimilation	Amino-Acid-Degradation	Proteinogenic Amino Acid Degradation	METHIONINE-DEG	L-methionine degradation II		L-methionine degradation II	
PWY-5328	Degradation/Utilization/Assimilation	Amino-Acid-Degradation	Proteinogenic Amino Acid Degradation	METHIONINE-DEG$Super-Pathways	superpathway of L-methionine salvage and degradation		superpathway of L-methionine salvage and degradation	
PWY-5441	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-Salvage	S-methyl-L-methionine cycle		S-methyl-L-methionine cycle$SMM cycle	
ADENOSYLHOMOCYSCAT-PWY	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-Salvage	L-methionine salvage from L-homocysteine		L-methionine salvage from L-homocysteine	PWY-5328
PWY-7528	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-Salvage$Super-Pathways	L-methionine salvage cycle I (bacteria and plants)		L-methionine salvage cycle I (bacteria and plants)$5'-methylthioadenosine cycle$MTA cycle$Yang cycle	
PWY-7270	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-Salvage$Super-Pathways	L-methionine salvage cycle II (plants)		L-methionine salvage cycle II (plants)$5'-methylthioadenosine cycle$superpathway of L-methionine recycling (plants)$MTA cycle$Yang cycle	
PWY-7527	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Methionine-Salvage$Super-Pathways	L-methionine salvage cycle III		L-methionine salvage cycle III$5'-methylthioadenosine cycle$MTA cycle	
PWY-5747	Degradation/Utilization/Assimilation	Carboxylate Degradation	Propanoate Degradation	Methyl-Citrate-Cycle	2-methylcitrate cycle II		2-methylcitrate cycle II	
PWY0-42	Degradation/Utilization/Assimilation	Carboxylate Degradation	Propanoate Degradation	Methyl-Citrate-Cycle	2-methylcitrate cycle I		2-methylcitrate cycle I	
PWY-6965	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Methylamine Degradation	Methylamine-Degradation	methylamine degradation II		methylamine degradation II	PWY-6962
PWY-6967	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Methylamine Degradation	Methylamine-Degradation	methylamine degradation I		methylamine degradation I$methylotrophy	PWY-1701
MGLDLCTANA-PWY	Detoxification	Aldehyde-Degradation	Methylglyoxal-Detoxification	Methylglyoxal-Detoxification	methylglyoxal degradation VI	Degradation/Utilization/Assimilation	methylglyoxal degradation VI	
PWY-5458	Detoxification	Aldehyde-Degradation	Methylglyoxal-Detoxification	Methylglyoxal-Detoxification	methylglyoxal degradation V	Degradation/Utilization/Assimilation	methylglyoxal degradation V	
PWY-5386	Detoxification	Aldehyde-Degradation	Methylglyoxal-Detoxification	Methylglyoxal-Detoxification	methylglyoxal degradation I	Degradation/Utilization/Assimilation	methylglyoxal degradation I	METHGLYUT-PWY
PWY-5453	Detoxification	Aldehyde-Degradation	Methylglyoxal-Detoxification	Methylglyoxal-Detoxification	methylglyoxal degradation III	Degradation/Utilization/Assimilation	methylglyoxal degradation III	METHGLYUT-PWY
PWY-5462	Detoxification	Aldehyde-Degradation	Methylglyoxal-Detoxification	Methylglyoxal-Detoxification	methylglyoxal degradation II	Degradation/Utilization/Assimilation	methylglyoxal degradation II	
PWY-5456	Detoxification	Aldehyde-Degradation	Methylglyoxal-Detoxification	Methylglyoxal-Detoxification	methylglyoxal degradation VII	Degradation/Utilization/Assimilation	methylglyoxal degradation VII	
PWY-5459	Detoxification	Aldehyde-Degradation	Methylglyoxal-Detoxification	Methylglyoxal-Detoxification$Super-Pathways	methylglyoxal degradation IV	Degradation/Utilization/Assimilation	methylglyoxal degradation IV	METHGLYUT-PWY
PWY0-1533	Degradation/Utilization/Assimilation	Inorganic Nutrient Metabolism	Phosphorus Compound Metabolism	Methylphosphonate-Degradation	methylphosphonate degradation I		methylphosphonate degradation I$carbon-phosphorus lyase pathway	
PWY-7399	Degradation/Utilization/Assimilation	Inorganic Nutrient Metabolism	Phosphorus Compound Metabolism	Methylphosphonate-Degradation	methylphosphonate degradation II		methylphosphonate degradation II	
PWY-6756	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Proteinogenic Amino Acid Degradation	Methylthioadenosine-Degradation	S-methyl-5'-thioadenosine degradation II		S-methyl-5'-thioadenosine degradation II$methylthioadenosine degradation II	PWY-7527
PWY0-1391	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Proteinogenic Amino Acid Degradation	Methylthioadenosine-Degradation	S-methyl-5'-thioadenosine degradation IV		S-methyl-5'-thioadenosine degradation IV$methylthioadenosine degradation IV	
PWY-6753	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Proteinogenic Amino Acid Degradation	Methylthioadenosine-Degradation	S-methyl-5'-thioadenosine degradation III		S-methyl-5'-thioadenosine degradation III$methylthioadenosine degradation III	
PWY-6754	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Proteinogenic Amino Acid Degradation	Methylthioadenosine-Degradation	S-methyl-5'-thioadenosine degradation I		S-methyl-5'-thioadenosine degradation I	PWY-7270$PWY-7528
PWY-6045	Degradation/Utilization/Assimilation	Inorganic Nutrient Metabolism	Phosphorus Compound Metabolism	Methylthiopropionate-Degradation	methylthiopropanonate degradation II (demethylation)		methylthiopropanonate degradation II (demethylation)$MTPA degradation$methylthiopropionate degradation II (demethylation)	
PWY-6048	Degradation/Utilization/Assimilation	Inorganic Nutrient Metabolism	Sulfur Compound Metabolism	Methylthiopropionate-Degradation	methylthiopropanoate degradation I (cleavage)		methylthiopropanoate degradation I (cleavage)$MTPA degradation$methylthiopropionate degradation I (cleavage)	PWY-6049
PWY-6174	Biosynthesis	Secondary Metabolite Biosynthesis	Terpenoid-Biosynthesis	Mevalonate-Pathways	mevalonate pathway II (archaea)		mevalonate pathway II (archaea)$isoprenoid pathway$MVA pathway$isopentenyl diphosphate biosynthesis - mevalonate dependent	
PWY-7524	Biosynthesis	Secondary Metabolite Biosynthesis	Terpenoid-Biosynthesis	Mevalonate-Pathways	mevalonate pathway III (archaea)		mevalonate pathway III (archaea)	
PWY-922	Biosynthesis	Secondary Metabolite Biosynthesis	Terpenoid-Biosynthesis	Mevalonate-Pathways	mevalonate pathway I		mevalonate pathway I$isoprenoid pathway$MVA pathway$isopentenyl diphosphate biosynthesis$dimethylallyl diphosphate biosynthesis	ERGOSTEROL-SYN-PWY$PWY66-5$PWY-5910
PWY-6344				MISCELLANEOUS-DEG	L-ornithine degradation II (Stickland reaction)		L-ornithine degradation II (Stickland reaction)	ARGORNPROST-PWY
PWY-6334				MISCELLANEOUS-DEG	L-dopa degradation		L-dopa degradation$dihydroxy-L-phenylalanine degradation	
CITRULLINE-DEG-PWY				MISCELLANEOUS-DEG	L-citrulline degradation		L-citrulline degradation	ARGDEGRAD-PWY
ORN-AMINOPENTANOATE-CAT-PWY	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	MISCELLANEOUS-DEG$PROLINE-SYN	L-ornithine degradation I (L-proline biosynthesis)		L-ornithine degradation I (L-proline biosynthesis)	ARGORNPROST-PWY
PWY-6823	Biosynthesis	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	Quinol and Quinone Biosynthesis	Molybdenum-Cofactor-Biosynthesis	molybdenum cofactor biosynthesis		molybdenum cofactor biosynthesis$moco biosynthesis$molybdopterin biosynthesis	
PWY-7697				MONOTERPENOID-SYN	geranyl _-primeveroside biosynthesis		geranyl &beta;-primeveroside biosynthesis	
PWY-7443				MONOTERPENOID-SYN	(4S)-carvone biosynthesis		(4S)-carvone biosynthesis$(+)-carvone biosynthesis$D-carvone biosynthesis	
PWY-7182				MONOTERPENOID-SYN	linalool biosynthesis I		linalool biosynthesis I	
PWY-6451				MONOTERPENOID-SYN	3-carene biosynthesis		3-carene biosynthesis	
PWY-6449				MONOTERPENOID-SYN	fenchone biosynthesis		fenchone biosynthesis	
PWY-6447				MONOTERPENOID-SYN	trichome monoterpenes biosynthesis		trichome monoterpenes biosynthesis	
PWY-6445				MONOTERPENOID-SYN	fenchol biosynthesis II		fenchol biosynthesis II	
PWY-6437				MONOTERPENOID-SYN	fenchol biosynthesis I		fenchol biosynthesis I	
PWY-6436				MONOTERPENOID-SYN	perillyl aldehyde biosynthesis		perillyl aldehyde biosynthesis	
PWY-5928				MONOTERPENOID-SYN	(4R)-carvone biosynthesis		(4R)-carvone biosynthesis	
PWY-5829				MONOTERPENOID-SYN	geraniol and geranial biosynthesis		geraniol and geranial biosynthesis$citral biosynthesis	
PWY-5813				MONOTERPENOID-SYN	bornyl diphosphate biosynthesis		bornyl diphosphate biosynthesis$BPP biosynthesis	
PWY-5423				MONOTERPENOID-SYN	oleoresin monoterpene volatiles biosynthesis		oleoresin monoterpene volatiles biosynthesis	PWY-5424
PWY-3061				MONOTERPENOID-SYN	menthol biosynthesis		menthol biosynthesis	
PWY-7174	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	MTR-1P-Degradation	S-methyl-5-thio-_-D-ribose 1-phosphate degradation II		S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation II	
PWY-4361	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	MTR-1P-Degradation	S-methyl-5-thio-_-D-ribose 1-phosphate degradation I		S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	PWY-7527$PWY-7270$PWY-7528
GLUAMCAT-PWY	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Sugar Derivative Degradation	N-Acetylglucosamine-Degradation	N-acetylglucosamine degradation I		N-acetylglucosamine degradation I$glucosamine degradation$N-acetyl-glucosamine degradation	PWY-6517$P441-PWY$GLCMANNANAUT-PWY
PWY-6517	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Sugar Derivative Degradation	N-Acetylglucosamine-Degradation$Super-Pathways	N-acetylglucosamine degradation II		N-acetylglucosamine degradation II	
PWY-5388				N-CONTAINING-GLUCOSIDE-SYN	N-glucosylnicotinate metabolism		N-glucosylnicotinate metabolism	
PWY-31	Degradation/Utilization/Assimilation	Secondary-Metabolite-Degradation	Nitrogen Containing Secondary Compound Degradation	N-CONTAINING-SECONDARY-CMPD-DEG	canavanine degradation		canavanine degradation	
OCTOPINEDEG-PWY	Degradation/Utilization/Assimilation	Secondary-Metabolite-Degradation	Nitrogen Containing Secondary Compound Degradation	N-CONTAINING-SECONDARY-CMPD-DEG	octopine degradation		octopine degradation	
NOPALINEDEG-PWY	Degradation/Utilization/Assimilation	Secondary-Metabolite-Degradation	Nitrogen Containing Secondary Compound Degradation	N-CONTAINING-SECONDARY-CMPD-DEG	nopaline degradation		nopaline degradation	
PWY-8024				N-CONTAINING-SECONDARY-CMPD-SYN	4-hydroxyindole-3-carbonyl nitrile biosynthesis		4-hydroxyindole-3-carbonyl nitrile biosynthesis	
PWY-6448				N-CONTAINING-SECONDARY-CMPD-SYN	hordatine biosynthesis		hordatine biosynthesis	
PWY-6442				N-CONTAINING-SECONDARY-CMPD-SYN	spermidine hydroxycinnamic acid conjugates biosynthesis		spermidine hydroxycinnamic acid conjugates biosynthesis$spermidine phenylpropanoid conjugates biosynthesis$polyamine conjugates biosynthesis	
PWY-5474				N-CONTAINING-SECONDARY-CMPD-SYN	hydroxycinnamic acid tyramine amides biosynthesis		hydroxycinnamic acid tyramine amides biosynthesis$hydroxycinnamic acid amides biosynthesis	
PWY-5473				N-CONTAINING-SECONDARY-CMPD-SYN	hydroxycinnamic acid serotonin amides biosynthesis		hydroxycinnamic acid serotonin amides biosynthesis$hydroxycinnamic acid amides biosynthesis	
PWY-7269	Biosynthesis	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	NAD-Metabolism	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)		NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	PWY-7245
PWY-7268	Biosynthesis	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	NAD-Metabolism	NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)		NAD/NADP-NADH/NADPH cytosolic interconversion (yeast)	PWY-7245
NADPHOS-DEPHOS-PWY	Biosynthesis	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	NAD-Metabolism	NAD phosphorylation and dephosphorylation		NAD phosphorylation and dephosphorylation	
NADPHOS-DEPHOS-PWY-1	Biosynthesis	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	NAD-Metabolism	NAD phosphorylation and transhydrogenation		NAD phosphorylation and transhydrogenation	
PWY-5083	Biosynthesis	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	NAD-Metabolism	NAD/NADH phosphorylation and dephosphorylation		NAD/NADH phosphorylation and dephosphorylation	
